"Sura ID","Aya Number","Word Number",Content
20,40,29,"https://earth.google.com/web/@28.4878045,35.0033202,246.27729068a,915.13533558d,35y,0h,45t,0r/data=CpoBGpcBEpABCiUweDE1YWIxMzZjZmE3MTEwOWY6MHg4YzcyNTVkNDczZjZmMGRjGQox8g3gfDxAIWgFhqxugEFAKlXZhdiq2K3ZgSDZhdi62KfZitixINin2YTZhtio2Yog2LTYudmK2Kgg2LnZhNmK2Ycg2KfZhNiz2YTYp9mF2Iwg2KrYqNmI2YPYjCDYp9mE2KjYr9i5GAIgASgC"
21,74,7,"https://earth.google.com/web/@31.13895669,35.37189747,-374.24282109a,18327.04625031d,35y,0h,0t,0r"
22,25,8,"https://earth.google.com/web/@21.4226101,39.82574441,287.8951592a,457.00389818d,35y,119.55115078h,44.99670395t,0r"
22,25,9,"https://earth.google.com/web/@21.4226101,39.82574441,287.8951592a,457.00389818d,35y,119.55115078h,44.99670395t,0r"
22,26,5,"https://earth.google.com/web/@21.4224779,39.82627755,289.33002475a,460.25997679d,35y,0h,45t,0r/data=Ck8aTRJHCiUweDE1YzIwNGI3NGMyOGQ0Njc6MHhiMmY1NDNhNjE4MjI1NzY3GUNHvIYqbDVAIUpHlFHA6UNAKgzYp9mE2YPYudio2KkYAiABKAI"
22,29,7,"https://earth.google.com/web/@21.4224779,39.82627755,289.33002475a,460.25997679d,35y,0h,45t,0r/data=Ck8aTRJHCiUweDE1YzIwNGI3NGMyOGQ0Njc6MHhiMmY1NDNhNjE4MjI1NzY3GUNHvIYqbDVAIUpHlFHA6UNAKgzYp9mE2YPYudio2KkYAiABKAI"
22,29,8,"https://earth.google.com/web/@21.4224779,39.82627755,289.33002475a,460.25997679d,35y,0h,45t,0r/data=Ck8aTRJHCiUweDE1YzIwNGI3NGMyOGQ0Njc6MHhiMmY1NDNhNjE4MjI1NzY3GUNHvIYqbDVAIUpHlFHA6UNAKgzYp9mE2YPYudio2KkYAiABKAI"
22,33,10,"https://earth.google.com/web/@21.4224779,39.82627755,289.33002475a,460.25997679d,35y,0h,45t,0r/data=Ck8aTRJHCiUweDE1YzIwNGI3NGMyOGQ0Njc6MHhiMmY1NDNhNjE4MjI1NzY3GUNHvIYqbDVAIUpHlFHA6UNAKgzYp9mE2YPYudio2KkYAiABKAI"
22,33,11,"https://earth.google.com/web/@21.4224779,39.82627755,289.33002475a,460.25997679d,35y,0h,45t,0r/data=Ck8aTRJHCiUweDE1YzIwNGI3NGMyOGQ0Njc6MHhiMmY1NDNhNjE4MjI1NzY3GUNHvIYqbDVAIUpHlFHA6UNAKgzYp9mE2YPYudio2KkYAiABKAI"
22,44,2,"https://earth.google.com/web/@28.4878045,35.0033202,246.27729068a,915.13533558d,35y,0h,45t,0r/data=CpoBGpcBEpABCiUweDE1YWIxMzZjZmE3MTEwOWY6MHg4YzcyNTVkNDczZjZmMGRjGQox8g3gfDxAIWgFhqxugEFAKlXZhdiq2K3ZgSDZhdi62KfZitixINin2YTZhtio2Yog2LTYudmK2Kgg2LnZhNmK2Ycg2KfZhNiz2YTYp9mF2Iwg2KrYqNmI2YPYjCDYp9mE2KjYr9i5GAIgASgC"
23,20,5,"https://earth.google.com/web/@28.03424385,34.62473108,212.10297665a,1393215.37376896d,35y,-39.57986854h,53.85998695t,0r/data=Ck0aSxJFCiUweDE0NTU2Zjk1MDA4Y2U3Mzc6MHhkOTI4Zjg2OTQwYjM5ZDNkGQAAAAAAgD1AIQAAAAAAAEFAKgrYs9mK2YbYp9ihGAIgAQ"
25,40,4,"https://earth.google.com/web/@31.13895669,35.37189747,-374.24282109a,18327.04625031d,35y,0h,0t,0r"
26,36,6,"             "
26,53,4,"             "
27,22,12,"https://earth.google.com/web/15.36661436,45.31251243,1171.69714411"
27,48,3,"https://earth.google.com/web/@26.86158191,37.98295587,843.24 382834a,40093.93601869d,35y,-0h,0t,0r"
27,56,12,"https://earth.google.com/web/@31.13895669,35.37189747,-374.24282109a,18327.04625031d,35y,0h,0t,0r"
27,91,7,"https://earth.google.com/web/@21.47593997,39.81362414,405.32323943a,65433.07013623d,35y,269.93228627h,0t,0r/data=CkYaRBI-CiUweDE1YzIxYjRjZWQ4MTg3NzU6MHg5OGFiMjQ2OWNmNzBjOWNlKhXZhdmD2Kkg2KfZhNmF2YPYsdmF2KkYAiAB"
28,15,2,"             "
28,18,3,
28,20,5,"             "
28,22,4,"https://earth.google.com/web/@28.4878045,35.0033202,246.27729068a,915.13533558d,35y,0h,45t,0r/data=CpoBGpcBEpABCiUweDE1YWIxMzZjZmE3MTEwOWY6MHg4YzcyNTVkNDczZjZmMGRjGQox8g3gfDxAIWgFhqxugEFAKlXZhdiq2K3ZgSDZhdi62KfZitixINin2YTZhtio2Yog2LTYudmK2Kgg2LnZhNmK2Ycg2KfZhNiz2YTYp9mF2Iwg2KrYqNmI2YPYjCDYp9mE2KjYr9i5GAIgASgC"
28,23,4,"https://earth.google.com/web/@28.4878045,35.0033202,246.27729068a,915.13533558d,35y,0h,45t,0r/data=CpoBGpcBEpABCiUweDE1YWIxMzZjZmE3MTEwOWY6MHg4YzcyNTVkNDczZjZmMGRjGQox8g3gfDxAIWgFhqxugEFAKlXZhdiq2K3ZgSDZhdi62KfZitixINin2YTZhtio2Yog2LTYudmK2Kgg2LnZhNmK2Ycg2KfZhNiz2YTYp9mF2Iwg2KrYqNmI2YPYjCDYp9mE2KjYr9i5GAIgASgC"
28,29,10,"https://earth.google.com/web/@28.5395148,33.97531525,2250.9280338a,2024.77778037d,35y,0h,45t,0r/data=CnkadxJxCiQweDE0NTQ4NTU1MzJkZmMxY2Y6MHg4ZjZkMTA3YTc2NmViZjcZlB48yQyKPEAhnt7WJ8r8QEAqN9is2KjZhCDZhdmI2LPZidiMINmC2LPZhSDYs9in2YbYqiDZg9in2KrYsdmK2YbYjCDZhdi12LEYAiABKAI"
28,30,6,"https://earth.google.com/web/@28.7044051,33.9030712,1100.63837777a,913.05034052d,35y,0h,45t,0r/data=CsgBGsUBEr4BCiUweDE0NTQ4ZGU1YzBhZTRhZTE6MHhmYmQwMTkxY2FiMmRkZmY4Gbeig-RTtDxAIdD6StaX80BAKoIB2KfZhNmI2KfYr9mKINin2YTZhdmC2K_YsyDYt9mI2YrYjCDYp9mE2LfZiNixIC0g2LPYp9mG2Kog2YPYp9iq2LHZitmG2Iwg2KfZhNi32YjYsdiM2Iwg2YXYr9mK2YbYqSDYs9in2YbYqiDZg9in2KrYsdmK2YbYjNiMINmF2LXYsRgCIAEoAg"
28,30,9,"https://earth.google.com/web/@28.53920296,33.97281126,2110.58600415a,1912.27933127d,35y,269.26306652h,0t,0r/data=CkAaPhI4CiUweDE0NTQ4NTU0Y2YwNjVhZjM6MHg0MDIwYzM4YjU4Yjg4MGIxKg_YrNio2YQg2YXZiNiz2YkYAiAB"
28,44,4,"https://earth.google.com/web/@28.53920296,33.97281126,2110.58600415a,1912.27933127d,35y,269.26306652h,0t,0r/data=CkAaPhI4CiUweDE0NTQ4NTU0Y2YwNjVhZjM6MHg0MDIwYzM4YjU4Yjg4MGIxKg_YrNio2YQg2YXZiNiz2YkYAiAB"
28,45,12,"https://earth.google.com/web/@28.4878045,35.0033202,246.27729068a,915.13533558d,35y,0h,45t,0r/data=CpoBGpcBEpABCiUweDE1YWIxMzZjZmE3MTEwOWY6MHg4YzcyNTVkNDczZjZmMGRjGQox8g3gfDxAIWgFhqxugEFAKlXZhdiq2K3ZgSDZhdi62KfZitixINin2YTZhtio2Yog2LTYudmK2Kgg2LnZhNmK2Ycg2KfZhNiz2YTYp9mF2Iwg2KrYqNmI2YPYjCDYp9mE2KjYr9i5GAIgASgC"
28,46,4,"https://earth.google.com/web/@28.53920296,33.97281126,2110.58600415a,1912.27933127d,35y,269.26306652h,0t,0r/data=CkAaPhI4CiUweDE0NTQ4NTU0Y2YwNjVhZjM6MHg0MDIwYzM4YjU4Yjg4MGIxKg_YrNio2YQg2YXZiNiz2YkYAiAB"
28,57,12,"https://earth.google.com/web/@21.42063993,39.82480799,292.15949692a,933.51017014d,35y,269.93278211h,0t,0r/data=CkoaSBJCCiUweDE1YzIwNGI3NGQzZmI0OTM6MHg1NWQxZjk0ZjhlMDk0Nzg1KhnYp9mE2YXYs9is2K8g2KfZhNit2LHYp9mFGAIgAQ"
29,31,11,"https://earth.google.com/web/@31.13895669,35.37189747,-374.24282109a,18327.04625031d,35y,0h,0t,0r"
29,34,6,"https://earth.google.com/web/@31.13895669,35.37189747,-374.24282109a,18327.04625031d,35y,0h,0t,0r"
29,36,2,"https://earth.google.com/web/@28.4878045,35.0033202,246.27729068a,915.13533558d,35y,0h,45t,0r/data=CpoBGpcBEpABCiUweDE1YWIxMzZjZmE3MTEwOWY6MHg4YzcyNTVkNDczZjZmMGRjGQox8g3gfDxAIWgFhqxugEFAKlXZhdiq2K3ZgSDZhdi62KfZitixINin2YTZhtio2Yog2LTYudmK2Kgg2LnZhNmK2Ycg2KfZhNiz2YTYp9mF2Iwg2KrYqNmI2YPYjCDYp9mE2KjYr9i5GAIgASgC"
29,67,5,"https://earth.google.com/web/@21.47593997,39.81362414,405.32323943a,65433.07013623d,35y,269.93228627h,0t,0r/data=CkYaRBI-CiUweDE1YzIxYjRjZWQ4MTg3NzU6MHg5OGFiMjQ2OWNmNzBjOWNlKhXZhdmD2Kkg2KfZhNmF2YPYsdmF2KkYAiAB"
33,13,6,"https://earth.google.com/web/@24.42178855,39.58452099,639.15147738a,57005.23516545d,35y,0.00006466h,1.03481212t,-0r"
33,60,11,"https://earth.google.com/web/@24.42178855,39.58452099,639.15147738a,57005.23516545d,35y,0.00006466h,1.03481212t,-0r"
34,15,3,"https://earth.google.com/web/15.36661436,45.31251243,1171.69714411"
34,15,5,"https://earth.google.com/web/@15.38657809,45.30054928,1120.3760228a,1014.46906116d,35y,-63.31591999h,45.0000011t,0r"
36,20,4,"             "
42,7,7,"https://earth.google.com/web/@21.47593997,39.81362414,405.32323943a,65433.07013623d,35y,269.93228627h,0t,0r/data=CkYaRBI-CiUweDE1YzIxYjRjZWQ4MTg3NzU6MHg5OGFiMjQ2OWNmNzBjOWNlKhXZhdmD2Kkg2KfZhNmF2YPYsdmF2KkYAiAB"
42,7,8,"https://earth.google.com/web/@21.47593997,39.81362414,405.32323943a,65433.07013623d,35y,269.93228627h,0t,0r/data=CkYaRBI-CiUweDE1YzIxYjRjZWQ4MTg3NzU6MHg5OGFiMjQ2OWNmNzBjOWNlKhXZhdmD2Kkg2KfZhNmF2YPYsdmF2KkYAiAB"
43,51,10,"https://earth.google.com/web/@26.90609995,30.8768375,233.34689055a,2122804.15603923d,35y,0h,0t,0r/data=CkkaRxJBCiUweDE0MzY4OTc2YzM1YzM2ZTk6MHgyYzQ1YTAwOTI1YzRjNDQ0GXui68IP0jpAIfwaSYJwzT5AKgbZhdi12LEYAiAB"
43,51,12,"https://earth.google.com/web/@23.93943522,31.87159813,-1684.31538496a,2344213.65080953d,35y,359.99760424h,0t,0r/data=ClQaUhJMCiUweDE0NWFiM2E4NDZhYzQ1YWQ6MHg2MjNiMzMyNGZjMzRhYjIyGZFfP8QG-TdAIWDM8WX9b0BAKhHZhtmH2LEg2KfZhNmG2YrZhBgCIAE"
46,21,7,"https://earth.google.com/web/@20.16832231,50.71119775,243.50783013a,94345.42317465d,35y,-0h,0t,0r"
48,18,9,"https://earth.google.com/web/@21.44109581,39.62554234,145.85744543a,260.02893095d,35y,-113.36303484h,44.99545091t,-0r/data=Ck4aSBJCCiUweDE1YzIyMmVlODNjMjkwN2I6MHg2NDk3NTA5MzA1NTEzMjUyKhnZhdiz2KzYryDYp9mE2K3Yr9mK2KjZitipGAIgAUICCAE6AwoBMEICCABKDQj___________8BEAA"
48,24,9,"https://earth.google.com/web/@21.47593997,39.81362414,405.32323943a,65433.07013623d,35y,269.93228627h,0t,0r/data=CkYaRBI-CiUweDE1YzIxYjRjZWQ4MTg3NzU6MHg5OGFiMjQ2OWNmNzBjOWNlKhXZhdmD2Kkg2KfZhNmF2YPYsdmF2KkYAiAB"
48,25,6,"https://earth.google.com/web/@21.42251935,39.82601607,290.59763132a,83.31656857d,35y,-0h,0t,0r/data=CnQachJsCiUweDE1YzIwNGI3NGMyOGQ0Njc6MHhiMmY1NDNhNjE4MjI1NzY3KkPYp9mE2YPYudio2KkK2YXYs9is2K8g2YXZgtiv2ZHYsyDZiNmF2YjZgti5CtmE2K3YrCDYp9mE2YXYs9mE2YXZitmGGAIgAQ"
48,25,7,"https://earth.google.com/web/@21.42251935,39.82601607,290.59763132a,83.31656857d,35y,-0h,0t,0r/data=CnQachJsCiUweDE1YzIwNGI3NGMyOGQ0Njc6MHhiMmY1NDNhNjE4MjI1NzY3KkPYp9mE2YPYudio2KkK2YXYs9is2K8g2YXZgtiv2ZHYsyDZiNmF2YjZgti5CtmE2K3YrCDYp9mE2YXYs9mE2YXZitmGGAIgAQ"
48,27,8,"https://earth.google.com/web/@21.42251935,39.82601607,290.59763132a,83.31656857d,35y,-0h,0t,0r/data=CnQachJsCiUweDE1YzIwNGI3NGMyOGQ0Njc6MHhiMmY1NDNhNjE4MjI1NzY3KkPYp9mE2YPYudio2KkK2YXYs9is2K8g2YXZgtiv2ZHYsyDZiNmF2YjZgti5CtmE2K3YrCDYp9mE2YXYs9mE2YXZitmGGAIgAQ"
48,27,9,"https://earth.google.com/web/@21.42251935,39.82601607,290.59763132a,83.31656857d,35y,-0h,0t,0r/data=CnQachJsCiUweDE1YzIwNGI3NGMyOGQ0Njc6MHhiMmY1NDNhNjE4MjI1NzY3KkPYp9mE2YPYudio2KkK2YXYs9is2K8g2YXZgtiv2ZHYsyDZiNmF2YjZgti5CtmE2K3YrCDYp9mE2YXYs9mE2YXZitmGGAIgAQ"
53,53,1,"https://earth.google.com/web/@31.13895669,35.37189747,-374.24282109a,18327.04625031d,35y,0h,0t,0r"
63,8,5,"https://earth.google.com/web/@24.42178855,39.58452099,639.15147738a,57005.23516545d,35y,0.00006466h,1.03481212t,-0r"
69,9,5,"https://earth.google.com/web/@31.13895669,35.37189747,-374.24282109a,18327.04625031d,35y,0h,0t,0r"
79,16,4,"https://earth.google.com/web/@28.7044051,33.9030712,1100.63837777a,913.05034052d,35y,0h,45t,0r/data=CsgBGsUBEr4BCiUweDE0NTQ4ZGU1YzBhZTRhZTE6MHhmYmQwMTkxY2FiMmRkZmY4Gbeig-RTtDxAIdD6StaX80BAKoIB2KfZhNmI2KfYr9mKINin2YTZhdmC2K_YsyDYt9mI2YrYjCDYp9mE2LfZiNixIC0g2LPYp9mG2Kog2YPYp9iq2LHZitmG2Iwg2KfZhNi32YjYsdiM2Iwg2YXYr9mK2YbYqSDYs9in2YbYqiDZg9in2KrYsdmK2YbYjNiMINmF2LXYsRgCIAEoAg"
79,16,5,"https://earth.google.com/web/@28.7044051,33.9030712,1100.63837777a,913.05034052d,35y,0h,45t,0r/data=CsgBGsUBEr4BCiUweDE0NTQ4ZGU1YzBhZTRhZTE6MHhmYmQwMTkxY2FiMmRkZmY4Gbeig-RTtDxAIdD6StaX80BAKoIB2KfZhNmI2KfYr9mKINin2YTZhdmC2K_YsyDYt9mI2YrYjCDYp9mE2LfZiNixIC0g2LPYp9mG2Kog2YPYp9iq2LHZitmG2Iwg2KfZhNi32YjYsdiM2Iwg2YXYr9mK2YbYqSDYs9in2YbYqiDZg9in2KrYsdmK2YbYjNiMINmF2LXYsRgCIAEoAg"
79,16,6,"https://earth.google.com/web/@28.7044051,33.9030712,1100.63837777a,913.05034052d,35y,0h,45t,0r/data=CsgBGsUBEr4BCiUweDE0NTQ4ZGU1YzBhZTRhZTE6MHhmYmQwMTkxY2FiMmRkZmY4Gbeig-RTtDxAIdD6StaX80BAKoIB2KfZhNmI2KfYr9mKINin2YTZhdmC2K_YsyDYt9mI2YrYjCDYp9mE2LfZiNixIC0g2LPYp9mG2Kog2YPYp9iq2LHZitmG2Iwg2KfZhNi32YjYsdiM2Iwg2YXYr9mK2YbYqSDYs9in2YbYqiDZg9in2KrYsdmK2YbYjNiMINmF2LXYsRgCIAEoAg"
89,9,5,"https://earth.google.com/web/@26.86158191,37.98295587,0a,40093.93601869d,35y,-0h,0t,0r/data=Cj8aPRI3CiUweDE1YTViNGMxMzNiMzA0Y2I6MHg5MDc4YmNhMjhkMGUwNDIyKg7Yp9mE2K3ZkNis2ZLYsRgCIAE"
90,1,4,"https://earth.google.com/web/@21.47593997,39.81362414,405.32323943a,65433.07013623d,35y,269.93228627h,0t,0r/data=CkYaRBI-CiUweDE1YzIxYjRjZWQ4MTg3NzU6MHg5OGFiMjQ2OWNmNzBjOWNlKhXZhdmD2Kkg2KfZhNmF2YPYsdmF2KkYAiAB"
90,2,4,"https://earth.google.com/web/@21.47593997,39.81362414,405.32323943a,65433.07013623d,35y,269.93228627h,0t,0r/data=CkYaRBI-CiUweDE1YzIxYjRjZWQ4MTg3NzU6MHg5OGFiMjQ2OWNmNzBjOWNlKhXZhdmD2Kkg2KfZhNmF2YPYsdmF2KkYAiAB"
95,2,1,"https://earth.google.com/web/@28.5395148,33.97531525,2250.9280338a,2024.77778037d,35y,0h,45t,0r/data=CnkadxJxCiQweDE0NTQ4NTU1MzJkZmMxY2Y6MHg4ZjZkMTA3YTc2NmViZjcZlB48yQyKPEAhnt7WJ8r8QEAqN9is2KjZhCDZhdmI2LPZidiMINmC2LPZhSDYs9in2YbYqiDZg9in2KrYsdmK2YbYjCDZhdi12LEYAiABKAI"
95,2,2,"https://earth.google.com/web/@28.5395148,33.97531525,2250.9280338a,2024.77778037d,35y,0h,45t,0r/data=CnkadxJxCiQweDE0NTQ4NTU1MzJkZmMxY2Y6MHg4ZjZkMTA3YTc2NmViZjcZlB48yQyKPEAhnt7WJ8r8QEAqN9is2KjZhCDZhdmI2LPZidiMINmC2LPZhSDYs9in2YbYqiDZg9in2KrYsdmK2YbYjCDZhdi12LEYAiABKAI"
95,3,2,"https://earth.google.com/web/@21.47593997,39.81362414,405.32323943a,65433.07013623d,35y,269.93228627h,0t,0r/data=CkYaRBI-CiUweDE1YzIxYjRjZWQ4MTg3NzU6MHg5OGFiMjQ2OWNmNzBjOWNlKhXZhdmD2Kkg2KfZhNmF2YPYsdmF2KkYAiAB"
106,3,4,"https://earth.google.com/web/@21.42251935,39.82601607,290.59763132a,83.31656857d,35y,-0h,0t,0r/data=CnQachJsCiUweDE1YzIwNGI3NGMyOGQ0Njc6MHhiMmY1NDNhNjE4MjI1NzY3KkPYp9mE2YPYudio2KkK2YXYs9is2K8g2YXZgtiv2ZHYsyDZiNmF2YjZgti5CtmE2K3YrCDYp9mE2YXYs9mE2YXZitmGGAIgAQ"
